metric,background_no_audio,without_object,with_object,without_div_background,with_div_without,with_div_background
centered_rms,0.005715965752151979,0.1002403598401391,0.20151745554179587,17.536907005154823,2.010342499400152,35.25518946049099
raw_target_amp,0.00011676187977654472,0.010477781741231087,0.052240357123039705,89.73632285882294,4.985822229668026,447.40935331818645
filtered_rms,0.0005571327784600179,0.012846465121238906,0.04337390834830964,23.058175031000836,3.3763302152745567,77.85201306625747
filtered_target_amp,0.00011676187977613697,0.010477781742201478,0.05224035710572876,89.73632286744717,4.98582222755411,447.40935317149035
filtered_energy_ratio,0.009500318933410008,0.016424117757932646,0.04632674351676771,1.7287964617875662,2.8206533951811483,4.876335609518255
window_filtered_target_amp_mean,9.592033928614564e-05,0.013881340279084026,0.05546203138300404,144.71738092662264,3.9954377796337517,578.209291123877
window_filtered_target_amp_std,0.0006948873475616808,0.0100102020215549,0.023300946849905982,14.405503362063095,2.327719940090341,33.53197742291272
