metric,background_no_audio,without_object,with_object,without_div_background,with_div_without,with_div_background
centered_rms,0.04696670705712069,18.39092912869965,0.4003500411790832,391.5737398053623,0.021768886083864233,8.524124135255626
raw_target_amp,0.0009054592723052417,0.42831483237745055,0.39381388347708274,473.036000047786,0.9194495583800749,434.93274134181394
filtered_rms,0.00958294649748715,4.01849870528535,0.27763218782931676,419.3385308306881,0.0690885348461503,28.971484699629464
filtered_target_amp,0.0009054592773057177,0.42831496646331224,0.3938138834698599,473.0361455214255,0.9194492705255315,434.9327389318838
filtered_energy_ratio,0.04163110162356685,0.04774416736775027,0.480905646066168,1.1468389138355852,10.07255278664688,11.551595497389703
window_filtered_target_amp_mean,0.003912304794828436,0.5564576245548243,0.3914730514135329,142.2326873127037,0.7035091876523717,100.06200230897397
window_filtered_target_amp_std,0.004904135507316512,0.8934765768625229,0.017582844925464743,182.1883949840985,0.01967913360102575,3.585309765448524
