state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,7000.000000,3.386429,3.393571,3.390000,0.000000041934,2.682359902938,0.000000000000,50
without_object,7000.000000,4.073571,4.080714,4.077143,0.060628342015,-1.999101162342,-0.000188333098,50
with_object,7000.000000,1.737143,1.744286,1.740714,0.059012979076,-1.293065205585,-0.000348860401,50
