state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,7000.000000,2.683571,2.690714,2.687143,0.000000040162,-2.201240245168,0.000000000000,50
without_object,7000.000000,3.607857,3.615000,3.611429,0.053577317256,-0.279712161429,-0.000579260610,50
with_object,7000.000000,1.256429,1.263571,1.260000,0.244273571082,-0.537901017031,-0.000520557706,50
