state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,7000.000000,4.243571,4.250714,4.247143,0.000008381680,0.670014648306,0.000000000000,50
without_object,7000.000000,3.902857,3.910000,3.906429,0.403819298277,-3.078917626022,0.000057178514,50
with_object,7000.000000,2.936429,2.943571,2.940000,0.049688628467,0.267008283273,-0.000703565269,50
