time_s,background_centered_adc,without_centered_adc,with_centered_adc,background_filtered_100hz_adc,without_filtered_100hz_adc,with_filtered_100hz_adc
0.0,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.11599284508619247,-0.0016207226732638344
0.00016666666666666666,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.10835197821663586,-0.006151014622761021
0.0003333333333333333,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.060544520614131694,-0.009025184055231526
0.0005,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.009395984600210525,-0.009225071115459033
0.0006666666666666666,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.07535898071055765,-0.006463528502717687
0.0008333333333333334,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.11289702661925047,-0.0013726236057816296
0.001,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.10827744133087473,0.004579351635832873
0.0011666666666666668,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.06349775462952248,0.00946976148276551
0.0013333333333333333,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.00456340200878005,0.011523793566527425
0.0015,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.07050381802649491,0.009756743089545784
0.0016666666666666668,0.0,-0.09067835101124899,0.9586440860504553,0.0,-0.10987076427806311,0.004424708186216321
0.0018333333333333333,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.10821993846878353,-0.002916249659132163
0.002,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.06640778984406105,-0.00982392947451544
0.0021666666666666666,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.0001811355983953211,-0.013766570427979363
0.0023333333333333335,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.06574852082059048,-0.013049248129185514
0.0025,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.10691792652970357,-0.007531713818035067
0.0026666666666666666,0.0,0.909321648988751,-0.04135591394954474,0.0,0.1081806063138559,0.0011627769998835147
0.0028333333333333335,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.06927269705243914,0.010085620208450177
0.003,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.0048334734020524395,0.015948966310409186
0.0031666666666666666,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.061097815516651416,0.01633587911303737
0.0033333333333333335,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.10404200150414337,0.010689650003054578
0.0035,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.10816042253304958,0.0006797166466887254
0.0036666666666666666,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.07209067238013461,-0.010253050851865135
0.003833333333333333,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.009389820584715138,-0.018066727943369606
0.004,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.05655596361106163,-0.01961148219086574
0.004166666666666667,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.1012460890974679,-0.013894360597536879
0.004333333333333333,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.10816020279454255,-0.002609600688962348
0.0045,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.07486003997740105,0.010324730273666368
0.004666666666666667,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.013846757285475962,0.020115795587004746
0.004833333333333334,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.05212675336104462,0.02287092611526699
0.005,0.0,-0.09067835101124899,0.9586440860504553,0.0,-0.09853289449067737,0.01714153198095936
0.005166666666666667,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.10818059836462622,0.004624965131958301
0.005333333333333333,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.0775792542295708,-0.010299464694013582
0.0055,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.018201240188171132,-0.022092313719537175
0.005666666666666667,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.04781349320325199,-0.026109114075261255
0.005833333333333334,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.09590472310157579,-0.02042670177260987
0.006,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.1082220942905685,-0.006723623074431827
0.006166666666666667,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.08024690147868584,0.010176362249208926
0.006333333333333333,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.022450606729506738,0.02399264096727376
0.0065,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.04361900691854628,0.029320995386471933
0.006666666666666667,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.09336347698198959,0.023745268075709956
0.006833333333333334,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.10828500817429952,0.00890311420881957
0.007,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.08286170125354325,-0.009954836453928731
0.007166666666666667,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.026592577919033022,-0.025813359246817158
0.007333333333333333,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.03954563055227257,-0.032501577006041664
0.0075,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.09091065266726209,-0.02709249922684532
0.007666666666666666,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.10836948953978967,-0.01116070931902268
0.007833333333333333,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.08542250700732339,0.009634608547179502
0.008,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.030625259768228195,0.027551282092295466
0.008166666666666666,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.03559521109271797,0.03564593484121242
0.008333333333333333,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.08854734047966283,0.030463544026604256
0.0085,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.10847551979498501,0.013493415767173904
0.008666666666666666,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.08792830636404414,-0.009215708712708454
0.008833333333333334,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.034547143331305236,-0.029203462143641758
0.009,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.03176910690386732,-0.03874922482135989
0.009166666666666667,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.08627422528203832,-0.03385344242550386
0.009333333333333334,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.10860291278717,-0.0158979839567105
0.0095,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.0903782208771541,0.00869847616898495
0.009666666666666667,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.038357103365696324,0.030767197775245166
0.009833333333333333,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.02806818990200347,0.04180669370422609
0.01,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.08409158867275295,0.037257136637529234
0.010166666666666666,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.10875131594863079,0.018370914755274116
0.010333333333333333,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.09277150530561541,-0.008083558128282094
0.0105,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.04205439562545208,-0.032240038847652405
0.010666666666666666,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.024492849459189055,-0.04481368958812175
0.010833333333333334,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.08199931260772401,-0.04066948265192598
0.011,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.10892021202750674,-0.02090846785719517
0.011166666666666667,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.09510754641484394,0.007371907628806634
0.011333333333333334,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.045638652806018844,0.03361979156840388
0.0115,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.021042998010250433,0.04776567210297864
0.011666666666666667,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.07999688443017966,0.04408526211228014
0.011833333333333333,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.10910892139675565,0.02350667106161336
0.012,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.09738586131184285,-0.006564780248230728
0.012166666666666666,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.04910987916398525,-0.034904522451527725
0.012333333333333333,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.017718078333555085,-0.05065822225431057
0.0125,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.0780834032836755,-0.047499194530399656
0.012666666666666666,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.1093166049322104,-0.02616133043864574
0.012833333333333334,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.09960609532578636,0.005663729711355653
0.013,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.052468443840414866,0.03609256136867721
0.013166666666666667,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.014517072469695072,0.05348705189538655
0.013333333333333334,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.07625758787891133,0.0509059498010819
0.0135,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.1095422674487964,0.028868041352461692
0.013666666666666667,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.10176801944717793,-0.0046706024089658
0.013833333333333333,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.05571507292127418,-0.03718250368836627
0.014,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.011438512236149669,-0.056248012804229724
0.014166666666666666,0.0,0.909321648988751,-0.04135591394954474,0.0,0.0745177855800191,-0.05430016098251958
0.014333333333333333,0.0,0.909321648988751,-0.04135591394954474,0.0,0.10978476168210279,-0.03162220030667073
0.0145,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.10387152734049816,0.003587530849192606
0.014666666666666666,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.05885084027320389,0.03817321150321834
0.014833333333333334,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.008480491290150948,0.058937105343420955
0.015,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.07286198277126099,0.05767643730587157
0.015166666666666667,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.1100427928006646,0.03441901757408935
0.015333333333333332,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.10591663194698211,-0.0024169260668880357
0.0155,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.061877157197460814,-0.03906381394858729
0.015666666666666666,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.005640678686319291,-0.061550486682104506
0.015833333333333335,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.07128781646049602,-0.061029377376406596
0.016,0.0,0.909321648988751,-0.04135591394954474,0.0,0.11031492343253202,-0.03725353056974423
0.016166666666666666,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.1079034616958041,0.001161469020582503
0.01633333333333333,0.0,-0.09067835101124899,-0.04135591394954474,0.0,0.06479576094923954,0.039853706619314644
0.0165,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.0029163338702074275,0.06408447856106014
0.016666666666666666,0.0,-0.09067835101124899,-0.04135591394954474,0.0,-0.06979258707137934,0.0643535825276244
