start_time_s,end_time_s,raw_mean,raw_rms,raw_peak_to_peak,raw_target_amp,filtered_mean,filtered_rms,filtered_peak_to_peak,filtered_target_amp
15.9,16.1,0.02068421563159376,0.5560601017662518,3.0,0.3943091664715594,-0.0002404919445332576,0.28001917427923073,1.0583684433334906,0.38627140407432664
16.0,16.2,-0.004315784368406242,0.5602844152702399,3.0,0.40861328710422434,0.00021528422243126898,0.2928668644629005,1.0084337940103674,0.4028563530458786
16.1,16.3,0.0056842156315937585,0.5477520518513339,3.0,0.43469104419532073,0.000502839083192238,0.31064161625183434,1.0084337940103674,0.43424952571086
16.2,16.4,0.0056842156315937585,0.5385464792451496,3.0,0.43469104419532095,-0.000843135944832173,0.30812320090205936,0.9807650112525492,0.4327284726076388
16.3,16.5,-0.014315784368406241,0.5270720460070736,3.0,0.4011384199919263,0.0003421991382659728,0.29562932143385684,0.9830241210369871,0.4112046477889577
16.4,16.6,-0.024315784368406243,0.49162105057600086,3.0,0.3802607726970005,0.0009530165370243626,0.2735458659239704,0.9727292892196703,0.3822405747491899
16.5,16.7,-0.02931578436840624,0.5085611223964479,3.0,0.41779014166324346,0.0002735646498186084,0.2918236048314667,0.8853410896547363,0.4109031213377933
16.6,16.8,-0.024315784368406243,0.5212401148889548,3.0,0.3989041152625142,-3.818658901415861e-05,0.2832846113268515,0.8853410896547363,0.3980227373546953
16.7,16.9,0.0056842156315937585,0.5196463319483228,3.0,0.39203762001241105,-0.0004737396066473276,0.2794971801384524,0.9437603344913874,0.3931973487298308
16.8,17.0,0.02568421563159376,0.5588020033362534,3.0,0.4480971505369887,-0.0005752911927096238,0.31807553887739654,1.031368287998863,0.4464918992413003
16.9,17.1,0.030684215631593757,0.5525545412797963,3.0,0.4445270864199321,-6.298271643104481e-05,0.3197814126056026,1.031368287998863,0.4487653225457533
17.0,17.2,0.04068421563159376,0.5304999579656515,3.0,0.41143616608593836,0.0005466363560996079,0.29354674596787994,0.9612824778453692,0.4112142314388125
17.1,17.3,0.05068421563159376,0.5454758378830266,3.0,0.4114413396958869,-3.226022096986081e-05,0.2911460783569151,0.9612824778453692,0.40685108340047016
17.2,17.4,0.04068421563159376,0.5669481505407333,3.0,0.4284480833002061,-9.141654288319034e-05,0.3139280521519842,1.0557189602384156,0.4388362100470688
17.3,17.5,0.015684215631593758,0.5797809884947749,3.0,0.46477202690498454,0.0001814827467112512,0.32929885193393393,1.0557189602384156,0.4640323688751911
17.4,17.6,-0.019315784368406242,0.5241641913806844,3.0,0.4153488450894242,-0.0003532632110484091,0.29263217012141396,0.981110698367547,0.408390893090079
17.5,17.7,-0.024315784368406243,0.5212401148889548,3.0,0.39454381049272497,-4.0714673868496035e-05,0.2825312269268739,0.9083475534878863,0.39479277633106635
17.6,17.8,0.0056842156315937585,0.5568054510395408,3.0,0.4396629589800789,-5.863547041204398e-05,0.3118611841626331,0.9453304934153418,0.4390695197853297
17.7,17.9,0.030684215631593757,0.5525545412797963,3.0,0.4402905874575845,-0.00019737735374515065,0.3135375319112731,0.9575486202013399,0.4399260555757559
17.8,18.0,0.030684215631593757,0.534150279499062,3.0,0.4093225700443913,0.0006481284439723878,0.2935024147391088,0.9575486202013399,0.410210251976049
17.9,18.1,0.010684215631593759,0.5320612299948779,3.0,0.42420946804629367,0.0003514041449774674,0.30291015916321107,0.9550860684020711,0.424128746988223
18.0,18.2,-0.004315784368406242,0.5421426251409444,3.0,0.43725306546380355,0.0004159800503504163,0.3094131243682665,0.9550860684020711,0.4354613907579423
18.1,18.3,-0.014315784368406241,0.5174987359231737,3.0,0.40727350364204773,0.0003106409199305993,0.28661391207964176,0.841312920922461,0.4031328271021986
18.2,18.4,-0.03431578436840624,0.49555784027378574,2.0,0.4022757869113165,-0.0005984515809513102,0.2807388691752061,0.9065718712862021,0.3947566323273651
18.3,18.5,-0.04431578436840624,0.48935047639109036,3.0,0.37573390054148637,-7.967918094588744e-05,0.2748381853059455,0.9065718712862021,0.384496344926948
18.4,18.6,-0.004315784368406242,0.4732004078556089,3.0,0.3574562337075289,-0.00021303230516270366,0.26123279543543165,0.870348447646266,0.36598138654382034
