time_s,raw_adc,centered_adc,filtered_100hz_adc
40.399,16.0,0.8056842156315938,0.3072258512447944
40.4,15.0,-0.19431578436840624,0.16420424704857053
40.401,15.0,-0.19431578436840624,-0.04493919076556297
40.402,14.0,-1.1943157843684062,-0.2391804031823793
40.403,15.0,-0.19431578436840624,-0.34259983866828403
40.404,15.0,-0.19431578436840624,-0.31419331070948214
40.405,15.0,-0.19431578436840624,-0.16409791476401073
40.406,16.0,0.8056842156315938,0.05017918155832285
40.407,15.0,-0.19431578436840624,0.24606162369375156
40.408,16.0,0.8056842156315938,0.3479841805326867
40.409,17.0,1.8056842156315938,0.3166922543092261
40.41,15.0,-0.19431578436840624,0.16434545925493027
40.411,15.0,-0.19431578436840624,-0.050376912396893944
40.412,15.0,-0.19431578436840624,-0.2451337008404073
40.413,15.0,-0.19431578436840624,-0.34574082917061144
40.414,15.0,-0.19431578436840624,-0.3145653071735768
40.415,15.0,-0.19431578436840624,-0.16457998392608766
40.416,15.0,-0.19431578436840624,0.046152152716216234
40.417,15.0,-0.19431578436840624,0.2371758441311464
40.418,15.0,-0.19431578436840624,0.33656536716141056
40.419,16.0,0.8056842156315938,0.308110976830991
40.42,15.0,-0.19431578436840624,0.1644628860952411
40.421,15.0,-0.19431578436840624,-0.038505545724570586
40.422,15.0,-0.19431578436840624,-0.22359564383399574
40.423,15.0,-0.19431578436840624,-0.3217945575368019
40.424,15.0,-0.19431578436840624,-0.29806525725541705
40.425,15.0,-0.19431578436840624,-0.1637666216027213
40.426,15.0,-0.19431578436840624,0.028649533322269848
40.427,15.0,-0.19431578436840624,0.20622352886231407
40.428,15.0,-0.19431578436840624,0.303234367488451
40.429,17.0,1.8056842156315938,0.2855283791187725
40.43,15.0,-0.19431578436840624,0.16243461439437729
40.431,15.0,-0.19431578436840624,-0.017827552227205088
40.432,15.0,-0.19431578436840624,-0.18706877437825328
40.433,15.0,-0.19431578436840624,-0.2829368009776109
