frequency_hz,raw_amplitude,filtered_amplitude,band_mask
0.0,0.004942699083763244,3.4951216267216765e-13,0.0
0.02425006668768339,0.016294284277363093,6.990246006015313e-13,0.0
0.04850013337536678,0.019268889397025642,6.990247208470477e-13,0.0
0.07275020006305016,0.03172838368413291,6.990284193490375e-13,0.0
0.09700026675073356,0.025334499398824508,6.990296202888102e-13,0.0
0.12125033343841696,0.017073181710367452,6.990348160364847e-13,0.0
0.14550040012610033,0.024340589840803676,6.990389468680455e-13,0.0
0.16975046681378372,0.02235469949920411,6.990434299592655e-13,0.0
0.19400053350146712,0.01704617317034301,6.990504927895078e-13,0.0
0.21825060018915052,0.016134456108135176,6.990576875789638e-13,0.0
0.24250066687683391,0.004500462148826583,6.990647611159082e-13,0.0
0.2667507335645173,0.005279617911246323,6.990735073455285e-13,0.0
0.29100080025220065,0.006306123618442003,6.990843978604775e-13,0.0
0.3152508669398841,0.004711337001822271,6.990943638689689e-13,0.0
0.33950093362756745,0.004650469900726175,6.990980377332109e-13,0.0
0.36375100031525087,0.006287851773330234,6.991180665838725e-13,0.0
0.38800106700293424,0.006329568476011247,6.991288636319558e-13,0.0
0.4122511336906176,0.007416467943911154,6.991430690636283e-13,0.0
0.43650120037830104,0.003036111160157203,6.991565187502188e-13,0.0
0.4607512670659844,0.0007975692385854684,6.991723725453166e-13,0.0
0.48500133375366783,0.003775249151233801,6.991880432911299e-13,0.0
0.5092514004413512,0.0044192439220352864,6.992046953288267e-13,0.0
0.5335014671290346,0.006422847125883253,6.992218626521179e-13,0.0
0.5577515338167179,0.005459862500627066,6.992414329097344e-13,0.0
0.5820016005044013,0.0034392609915312395,6.992594778163965e-13,0.0
0.6062516671920848,0.0032989825131291214,6.992804779074742e-13,0.0
0.6305017338797682,0.002322206884697168,6.993003725298446e-13,0.0
0.6547518005674515,0.002973184639494895,6.993221694951654e-13,0.0
0.6790018672551349,0.003499411459492014,6.993458337309557e-13,0.0
0.7032519339428183,0.009900112355193474,6.993683191192987e-13,0.0
0.7275020006305017,0.010681461989179573,6.993926199368384e-13,0.0
0.7517520673181851,0.004154942183969543,6.994175533187447e-13,0.0
0.7760021340058685,0.003644170156772026,6.994437020408126e-13,0.0
0.8002522006935519,0.0018400704246691586,6.994696547154521e-13,0.0
0.8245022673812352,0.005286565004847116,6.994983081774951e-13,0.0
0.8487523340689187,0.005656594137943634,6.995252463244579e-13,0.0
0.8730024007566021,0.0056353753061585184,6.99554555900228e-13,0.0
0.8972524674442854,0.005005706249463066,6.99585173075301e-13,0.0
0.9215025341319688,0.0028797317318214268,6.996153026041406e-13,0.0
0.9457526008196522,0.004252833560771259,6.996467644954339e-13,0.0
0.9700026675073357,0.004193846378515591,6.99679086145046e-13,0.0
0.994252734195019,0.0036348846126346614,6.997121455867685e-13,0.0
1.0185028008827024,0.003844012616199498,6.997472581617553e-13,0.0
1.0427528675703859,0.0033217238602388168,6.997809380145651e-13,0.0
1.0670029342580691,0.0034802170974142393,6.998173268775852e-13,0.0
1.0912530009457526,0.0025027856333956567,6.998530788082675e-13,0.0
1.1155030676334359,0.0026539860497353787,6.998902263971592e-13,0.0
1.1397531343211194,0.006400383230012133,6.999292393813355e-13,0.0
1.1640032010088026,0.0074807061975976485,6.999672642273891e-13,0.0
1.188253267696486,0.004995575829721843,7.000079421249359e-13,0.0
1.2125033343841696,0.0023736307702532334,7.000475427576501e-13,0.0
1.2367534010718528,0.002175360634870888,7.000892374408081e-13,0.0
1.2610034677595363,0.004005685683049827,7.001313874474068e-13,0.0
1.2852535344472196,0.00707358415669841,7.001746902754174e-13,0.0
1.309503601134903,0.006259546970692807,7.002181220978645e-13,0.0
1.3337536678225865,0.0012406509505241679,7.00263408566692e-13,0.0
1.3580037345102698,0.0033704242097880107,7.003075362749207e-13,0.0
1.3822538011979533,0.0016411393915523405,7.003550811598712e-13,0.0
1.4065038678856365,0.001319620740951935,7.004016297110637e-13,0.0
1.43075393457332,0.0035197478303944127,7.0044967792295e-13,0.0
1.4550040012610035,0.003446109500826754,7.004984488356609e-13,0.0
1.4792540679486867,0.002885050358514215,7.005481911465065e-13,0.0
1.5035041346363702,0.005273905447718966,7.005980366824728e-13,0.0
1.5277542013240535,0.005738150030737559,7.006499759766913e-13,0.0
1.552004268011737,0.004030575567193425,7.007009366206104e-13,0.0
1.5762543346994204,0.00182157058239283,7.007541438072328e-13,0.0
1.6005044013871037,0.0017602625634020538,7.008081156410954e-13,0.0
1.6247544680747872,0.003559132095688831,7.008624502822605e-13,0.0
1.6490045347624704,0.0031796720815767295,7.00916646926328e-13,0.0
1.673254601450154,0.0011011241925379884,7.009742662877109e-13,0.0
1.6975046681378374,0.003648897915013177,7.010306056549362e-13,0.0
1.7217547348255207,0.004719823095953652,7.010883517466579e-13,0.0
1.7460048015132041,0.0028713624952583314,7.011468314400376e-13,0.0
1.7702548682008874,0.0014665022207286198,7.0120616267264e-13,0.0
1.7945049348885709,0.005835725079196187,7.012660199973785e-13,0.0
1.8187550015762544,0.010096303275813694,7.01327589150768e-13,0.0
1.8430050682639376,0.00546175689127106,7.013892765652715e-13,0.0
1.867255134951621,0.0033887423411318443,7.014512739236846e-13,0.0
1.8915052016393044,0.007792815722463528,7.015156329070724e-13,0.0
1.9157552683269878,0.007135106452515515,7.015797143198758e-13,0.0
1.9400053350146713,0.003991469928100551,7.016440783891381e-13,0.0
1.9642554017023546,0.00205845959367175,7.017108202729186e-13,0.0
1.988505468390038,0.005031137180362292,7.017772086300308e-13,0.0
2.0127555350777215,0.005436066553561144,7.018450143812416e-13,0.0
