metric,background_no_audio,without_object,with_object,without_div_background,with_div_without,with_div_background
centered_rms,0.05584328608548856,0.37257312845567436,0.301170129741103,6.671762257781804,0.8083517214176484,5.393130505967218
raw_target_amp,0.0008732176587711647,0.2760137931923309,0.14726405985366978,316.0881945295875,0.5335387704738864,168.64530667062675
filtered_rms,0.004180780986799581,0.19807797738980573,0.10323378224098645,47.37822383311112,0.5211774857627332,24.692463577244855
filtered_target_amp,0.0008732176721442625,0.2760137932204889,0.14726405982182034,316.0881897210267,0.5335387703040657,168.64530405139482
filtered_energy_ratio,0.0056049649610378964,0.2826502203221631,0.11749513543964417,50.42854367279104,0.41569093880671276,20.96268866199782
window_filtered_target_amp_mean,0.004374136652118234,0.27555379924969764,0.14015651583694547,62.99615699391948,0.5086357590371683,32.042098129026854
window_filtered_target_amp_std,0.003566252311303838,0.048303118328045395,0.039297688094717564,13.544503896973447,0.813564205686092,11.01932355435338
