state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,5000.000000,3.751000,3.951000,3.851000,0.000000066388,-2.236047502951,0.000000000000,1000
without_object,5000.000000,5.956000,6.156000,6.056000,0.102676628054,0.932861287989,-0.000196938970,1000
with_object,5000.000000,3.915000,4.115000,4.015000,0.052226573250,2.589654406682,-0.000724312599,1000
