state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,5000.000000,2.677000,2.877000,2.777000,0.000000006277,1.661166089495,0.000000000000,1000
without_object,5000.000000,5.984000,6.184000,6.084000,0.092828254835,-1.944300344839,0.000718890021,1000
with_object,5000.000000,5.801000,6.001000,5.901000,0.140885983771,2.664009218700,-0.000747980471,1000
