state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,5000.000000,1.731000,1.931000,1.831000,0.000000002339,2.712969014110,0.000000000000,1000
without_object,5000.000000,5.727000,5.927000,5.827000,0.118094217764,1.072318778211,-0.000241329668,1000
with_object,5000.000000,2.089000,2.289000,2.189000,0.133604037733,-0.851705320293,0.000371106224,1000
