state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,3000.000000,1.486667,1.503333,1.495000,0.004733961896,-0.865174293319,0.000000000000,50
without_object,3000.000000,1.647000,1.663667,1.655333,0.104806460102,2.965385779509,0.000260147317,50
with_object,3000.000000,1.845000,1.861667,1.853333,0.117272618869,3.064464239091,0.000207584561,50
