state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,3000.000000,1.688333,1.705000,1.696667,0.001277013168,2.682823890012,0.000000000000,50
without_object,3000.000000,1.088333,1.105000,1.096667,0.133083310654,1.523697152190,0.001024986888,50
with_object,3000.000000,1.443333,1.460000,1.451667,0.158603922546,-1.234721136322,-0.000844960093,50
