state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,3000.000000,4.305000,4.321667,4.313333,0.000054331266,2.591979579281,0.000000000000,50
without_object,3000.000000,1.363333,1.380000,1.371667,0.104628744969,-2.326328454156,-0.000265844424,50
with_object,3000.000000,1.015000,1.031667,1.023333,0.084043775200,1.412612659042,0.001083919042,50
