state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,3000.000000,1.306667,1.323333,1.315000,0.000016740342,-3.060818584396,0.000000000000,50
without_object,3000.000000,1.826667,1.843333,1.835000,0.170471419015,-1.234480192281,-0.000845087917,50
with_object,3000.000000,1.791667,1.808333,1.800000,0.060738712408,-1.791182334561,-0.000549748258,50
