state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,3000.000000,1.073333,1.090000,1.081667,0.000000136876,0.155545153845,0.000000000000,50
without_object,3000.000000,2.283333,2.300000,2.291667,0.089281104436,-0.383601194734,-0.001296493246,50
with_object,3000.000000,1.408333,1.425000,1.416667,0.031048777021,-0.028075942917,-0.001485105250,50
