metric,background_no_audio,without_object,with_object,without_div_background,with_div_without,with_div_background
centered_rms,0.06668220830832722,0.494015587732674,0.3668621837744013,7.408506710642062,0.7426125670611854,5.501650186479919
raw_target_amp,0.00011699353863409766,0.3653043127512014,0.20054206413937742,3122.4315207159125,0.5489726158145881,1714.1293996293366
filtered_rms,0.010129717035823937,0.2766926106888006,0.17325490877682245,27.314939766853495,0.626163844222368,17.103627689115417
filtered_target_amp,0.00011699353843322332,0.36530431275010544,0.2005420641360396,3122.4315260676644,0.548972615807098,1714.1294025439145
filtered_energy_ratio,0.0230767518534247,0.3136994933046221,0.22303098507648883,13.593745571176111,0.7109701795403016,9.66474772936426
window_filtered_target_amp_mean,0.0013601319225082615,0.3718785600336184,0.23647655800980819,273.4135960487021,0.6358972616986317,173.86295703854552
window_filtered_target_amp_std,0.007685074354110018,0.10442192244937121,0.03572006651023608,13.587626825435438,0.3420744003976262,4.647979299137528
