label,selected_start_s,selected_end_s,selected_center_s,selected_window_target_amp,segment_samples
no_audio,4.6,4.8,4.699999999999999,8.960202335918275e-07,800
without_object,3.75,3.95,3.85,0.40126203287891954,800
with_object,7.1,7.3,7.199999999999999,0.2440663942598742,800
