state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,4000.000000,3.715000,3.727500,3.721250,0.000000001402,1.839517613498,0.000000000000,50
without_object,4000.000000,6.410000,6.422500,6.416250,0.441509242063,-2.745549431030,-0.000032580591,50
with_object,4000.000000,7.457500,7.470000,7.463750,0.484647585088,-1.189039836177,-0.000651896081,50
