state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,4000.000000,2.115000,2.127500,2.121250,0.000000011623,1.438788885277,0.000000000000,50
without_object,4000.000000,3.267500,3.280000,3.273750,0.429494806269,-1.727642042507,-0.000437593073,50
with_object,4000.000000,3.711250,3.723750,3.717500,0.497290637826,1.867555773116,0.000631923168,50
