state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,6000.000000,2.257500,2.265833,2.261667,0.000000031271,0.722436960963,0.000000000000,50
without_object,6000.000000,1.521667,1.530000,1.525833,0.200657261553,1.836440187729,0.000429535777,50
with_object,6000.000000,4.892500,4.900833,4.896667,0.112553866442,0.578554764237,0.000763200249,50
