state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,6000.000000,1.500833,1.700833,1.600833,0.000000099151,0.634813405616,0.000000000000,1200
without_object,6000.000000,1.991667,2.191667,2.091667,0.162424219025,-1.522011783028,0.000487059498,1200
with_object,6000.000000,1.129167,1.329167,1.229167,0.036981321455,-1.202700421181,0.000402359528,1200
