state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,6000.000000,2.909167,3.109167,3.009167,0.000000000000,-0.000000000000,0.000000000000,1200
without_object,6000.000000,4.845833,5.045833,4.945833,0.124201646735,0.874692320409,-0.000148686011,1200
with_object,6000.000000,3.092500,3.292500,3.192500,0.066893795120,0.265522574867,0.000012901283,1200
