state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,6000.000000,2.497500,2.697500,2.597500,0.000000028250,-2.014261149927,0.000000000000,1200
without_object,6000.000000,2.416667,2.616667,2.516667,0.173962537304,1.471884432224,-0.000307096138,1200
with_object,6000.000000,1.989167,2.189167,2.089167,0.047019958248,-1.935104935251,0.000596635860,1200
