state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,2000.000000,1.180000,1.205000,1.192500,0.000000506873,1.315338083532,0.000000000000,50
without_object,2000.000000,2.730000,2.755000,2.742500,0.056122688465,0.597167167957,0.002274789467,50
with_object,2000.000000,2.937500,2.962500,2.950000,0.102982046019,-1.233066837141,-0.001268756589,50
