state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,2000.000000,1.310000,1.335000,1.322500,0.000022486239,-2.772436192930,0.000000000000,50
without_object,2000.000000,3.695000,3.720000,3.707500,0.031833278809,-2.512569033823,-0.000250561092,50
with_object,2000.000000,1.542500,1.567500,1.555000,0.068088071825,-3.128823090137,0.000239838304,50
