state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,9000.000000,1.488333,1.493889,1.491111,0.000813733137,-1.155567827912,0.000000000000,50
without_object,9000.000000,3.111667,3.117222,3.114444,0.284530146447,-3.141268445449,0.000055498223,50
with_object,9000.000000,2.152222,2.157778,2.155000,0.136502405437,1.431758118132,0.000357920687,50
