state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,9000.000000,2.589444,2.595000,2.592222,0.000033985327,3.116339324245,0.000000000000,50
without_object,9000.000000,2.880556,2.886111,2.883333,0.332776890803,-0.124920247054,-0.000477909250,50
with_object,9000.000000,2.402222,2.407778,2.405000,0.149404354268,1.271234325199,0.000386307526,50
