label,selected_start_s,selected_end_s,selected_center_s,selected_window_target_amp,segment_samples
no_audio,1.3111111111111111,1.511111111111111,1.411111111111111,0.006103908834251519,1800
without_object,1.85,2.05,1.95,0.157131244367528,1800
with_object,1.1,1.3,1.2000000000000002,0.013339542171002602,1800
