label,selected_start_s,selected_end_s,selected_center_s,selected_window_target_amp,segment_samples
no_audio,3.2714285714285714,3.4714285714285715,3.3714285714285714,6.293697338397959e-07,1400
without_object,3.45,3.65,3.55,0.04167194398890784,1400
with_object,2.3,2.5,2.4,0.1107988887997356,1400
