time_s,background_centered_adc,without_centered_adc,with_centered_adc,background_filtered_100hz_adc,without_filtered_100hz_adc,with_filtered_100hz_adc
0.0,-0.0006793478260878061,0.900757958564931,99.96592709984152,-0.0013549853713336224,0.1330346888145946,4.987624307898798
0.001,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,-0.0006973475673777671,-0.019646417442432805,-1.5914061294115498
0.002,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,0.002840459522467773,-0.13023162451936576,-3.9855624193829087
0.003,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,-0.0010586203933811628,0.11447023150782401,4.029901673599788
0.004,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,-0.0032473043673469752,0.05975862264895147,1.4614620893573933
0.005,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,0.003715998419132919,-0.16534967107233153,-4.857413537616565
0.006,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,0.001596815517793071,0.05065544175929135,1.5383826257636233
0.007,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,-0.005723546058374786,0.14237410992074084,3.796187938025333
0.008,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,0.0019353533791479508,-0.15154900312727337,-3.803008630232453
0.009,-0.0006793478260878061,-0.09924204143506898,0.9659270998415206,0.005490658541259219,-0.048791329359816636,-1.358019411813219
0.01,-0.0006793478260878061,0.900757958564931,-0.03407290015847941,-0.005891454825570312,0.1939778242589817,4.479491351412094
0.011,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,-0.002395677917207513,-0.07846744573637236,-1.407471666831003
0.012,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,0.008186128230851512,-0.15257010635263576,-3.417815541874923
0.013,-0.0006793478260878061,0.900757958564931,-0.03407290015847941,-0.002652580375817793,0.18397941097764828,3.389169132217231
0.014,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,-0.007236398657293257,0.038703263693698656,1.189530061524058
0.015,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,0.007491193509865313,-0.21826323463545838,-3.889880679047216
0.016,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,0.0029442904009023257,0.10260456104434332,1.2109845459947546
0.017,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,-0.009744886135999472,0.1605727112279626,2.8864376528403115
0.018,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,0.003061974962058579,-0.2112085011404089,-2.827420264271338
0.019,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,0.008100900522527255,-0.02965678536626831,-0.9720674379031271
0.02,-0.0006793478260878061,0.900757958564931,-0.03407290015847941,-0.008138379283086795,0.23787089772672315,3.1439627535264654
0.021,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,-0.003102182700547137,-0.12270186619789157,-0.9670891033429817
0.022,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,0.009958640779144542,-0.16638499780987184,-2.2516739532761005
0.023,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,-0.0030320832208624205,0.2329466036837925,2.1696742276410124
0.024,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,-0.007755444007181664,0.02189751186379597,0.725903725149064
0.025,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,0.007521178748655278,-0.25277291183964584,-2.310075955735285
0.026,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,0.0027577051701995875,0.13850488902351454,0.6977564748731342
0.027,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,-0.008491305004581257,0.17023530180990365,1.5710417823894203
0.028,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,0.002467485683813699,-0.2491515623148351,-1.474800448003404
0.029,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,0.005975241060056869,-0.01572659490848041,-0.4731477196978162
0.03,-0.0006793478260878061,0.900757958564931,-0.03407290015847941,-0.005440449993425539,0.2632102958815986,1.4617467167283484
0.031,-0.0006793478260878061,-0.09924204143506898,-0.03407290015847941,-0.0018455781661744224,-0.14988233992892763,-0.426325848817367
