metric,background_no_audio,without_object,with_object,without_div_background,with_div_without,with_div_background
centered_rms,0.009204576147057896,0.2211918910652187,0.22836061897253318,24.030643837513296,1.0324095421074944,24.80946600083538
raw_target_amp,0.00020632459717175795,0.0886085080653172,0.07993429803608101,429.4616797024629,0.9021063527800056,387.4201095351638
filtered_rms,0.0009000675812552723,0.06928779639133445,0.06818160771665521,76.98065993522704,0.9840348700306252,75.7516536942329
filtered_target_amp,0.00020632459717261436,0.0886085080212422,0.07993429805904434,429.4616794870606,0.9021063534878796,387.4201096448528
filtered_energy_ratio,0.00956186591335629,0.09812396650198031,0.0891439866139743,10.26201030124444,0.9084833174999628,9.322865162693342
window_filtered_target_amp_mean,0.0002406327598469327,0.09331124592309839,0.089543211469933,387.7744908151907,0.9596186460068192,372.11563183205703
window_filtered_target_amp_std,0.0011057737657459152,0.02712044112703541,0.033670340207507705,24.526211388946212,1.2415115244546275,30.44957409058706
