state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,10000.000000,1.797500,1.802500,1.800000,0.000107156077,2.915274143209,0.000000000000,50
without_object,10000.000000,2.973000,2.978000,2.975500,0.095453765085,-2.952371187775,0.000019884468,50
with_object,10000.000000,2.417500,2.422500,2.420000,0.068048804901,1.886962067991,0.000249680659,50
