state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,10000.000000,1.524500,1.529500,1.527000,0.000059797062,-1.054713335603,0.000000000000,50
without_object,10000.000000,1.881000,1.886000,1.883500,0.192702133761,-1.519108860100,-0.000208226316,50
with_object,10000.000000,3.006000,3.011000,3.008500,0.233995571545,2.439394676155,0.000161758279,50
