state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,10000.000000,2.149000,2.154000,2.151500,0.000131357955,1.152163642199,0.000000000000,50
without_object,10000.000000,2.811500,2.816500,2.814000,0.169201779601,3.064369176269,0.000062290498,50
with_object,10000.000000,2.181500,2.186500,2.184000,0.104119885954,-0.396180949494,-0.000386945844,50
