time_s,raw_adc,centered_adc,filtered_100hz_adc
22.218,15.0,-0.003284329058493185,-8.358331394915253e-08
22.219,15.0,-0.003284329058493185,9.07400430307605e-07
22.22,15.0,-0.003284329058493185,1.6282122090910502e-06
22.221,15.0,-0.003284329058493185,1.8082429367368261e-06
22.222,15.0,-0.003284329058493185,1.3662286107160145e-06
22.223,15.0,-0.003284329058493185,4.4981245812138167e-07
22.224,15.0,-0.003284329058493185,-6.150797681672992e-07
22.225,15.0,-0.003284329058493185,-1.4474222084512091e-06
22.226,15.0,-0.003284329058493185,-1.7575630781987406e-06
22.227,15.0,-0.003284329058493185,-1.4567474159000146e-06
22.228,15.0,-0.003284329058493185,-6.846749628593552e-07
22.229,15.0,-0.003284329058493185,2.548251286803189e-07
22.23,15.0,-0.003284329058493185,1.0205435029765515e-06
22.231,15.0,-0.003284329058493185,1.3676694048296315e-06
22.232,15.0,-0.003284329058493185,1.2323197217789458e-06
22.233,15.0,-0.003284329058493185,7.347122827858861e-07
22.234,15.0,-0.003284329058493185,1.0649357912605937e-07
22.235,15.0,-0.003284329058493185,-4.189330018216115e-07
22.236,15.0,-0.003284329058493185,-7.005519322760318e-07
22.237,15.0,-0.003284329058493185,-7.275031619870744e-07
22.238,15.0,-0.003284329058493185,-5.900488596775175e-07
22.239,15.0,-0.003284329058493185,-4.069406618520086e-07
22.24,15.0,-0.003284329058493185,-2.524521734484235e-07
22.241,15.0,-0.003284329058493185,-1.2318708897069958e-07
22.242,15.0,-0.003284329058493185,3.9372661036778216e-08
22.243,15.0,-0.003284329058493185,2.868033100090523e-07
22.244,15.0,-0.003284329058493185,6.01513896214338e-07
22.245,15.0,-0.003284329058493185,8.752627328345472e-07
22.246,15.0,-0.003284329058493185,9.478858496428012e-07
22.247,15.0,-0.003284329058493185,6.919835814732731e-07
22.248,15.0,-0.003284329058493185,1.0090051806255959e-07
22.249,15.0,-0.003284329058493185,-6.70128036406924e-07
22.25,15.0,-0.003284329058493185,-1.3408071198147735e-06
22.251,15.0,-0.003284329058493185,-1.6142544894010425e-06
22.252,15.0,-0.003284329058493185,-1.3127913427772892e-06
22.253,15.0,-0.003284329058493185,-4.776390185895988e-07
22.254,15.0,-0.003284329058493185,6.199861938827556e-07
22.255,15.0,-0.003284329058493185,1.5711924725203595e-06
22.256,15.0,-0.003284329058493185,1.9921145464967484e-06
22.257,15.0,-0.003284329058493185,1.6885175828165017e-06
22.258,15.0,-0.003284329058493185,7.484658817783506e-07
22.259,15.0,-0.003284329058493185,-4.819803503213324e-07
22.26,15.0,-0.003284329058493185,-1.5341758381346982e-06
22.261,15.0,-0.003284329058493185,-2.007497042195185e-06
22.262,15.0,-0.003284329058493185,-1.733285063009039e-06
22.263,15.0,-0.003284329058493185,-8.409383243300681e-07
22.264,15.0,-0.003284329058493185,3.020708227736041e-07
22.265,15.0,-0.003284329058493185,1.2486521101355747e-06
22.266,15.0,-0.003284329058493185,1.6582691869429818e-06
22.267,15.0,-0.003284329058493185,1.4293148376008504e-06
22.268,15.0,-0.003284329058493185,7.224465393475059e-07
22.269,15.0,-0.003284329058493185,-1.2968742298111785e-07
22.27,15.0,-0.003284329058493185,-7.796763339130477e-07
22.271,15.0,-0.003284329058493185,-1.014852936931727e-06
22.272,15.0,-0.003284329058493185,-8.320111778953457e-07
22.273,15.0,-0.003284329058493185,-4.088718691583512e-07
22.274,15.0,-0.003284329058493185,5.83195085825357e-09
22.275,15.0,-0.003284329058493185,2.2413345404147732e-07
22.276,15.0,-0.003284329058493185,2.0576180472475132e-07
22.277,15.0,-0.003284329058493185,5.9364755993247146e-08
22.278,15.0,-0.003284329058493185,-3.7534048213219725e-08
22.279,15.0,-0.003284329058493185,4.6398630899647416e-08
22.28,15.0,-0.003284329058493185,3.098479378414793e-07
22.281,15.0,-0.003284329058493185,6.090623185889007e-07
22.282,15.0,-0.003284329058493185,7.32257436847258e-07
22.283,15.0,-0.003284329058493185,5.20794588707985e-07
22.284,15.0,-0.003284329058493185,-2.6716687441587197e-08
22.285,15.0,-0.003284329058493185,-7.253194791938111e-07
22.286,15.0,-0.003284329058493185,-1.2714887564021794e-06
22.287,15.0,-0.003284329058493185,-1.380879859041372e-06
22.288,15.0,-0.003284329058493185,-9.317798238725995e-07
22.289,15.0,-0.003284329058493185,-4.3124475628688856e-08
22.29,15.0,-0.003284329058493185,9.55985322052479e-07
22.291,15.0,-0.003284329058493185,1.6579422007610108e-06
22.292,15.0,-0.003284329058493185,1.7532645244402562e-06
22.293,15.0,-0.003284329058493185,1.1722991865869864e-06
22.294,15.0,-0.003284329058493185,1.2556982154846394e-07
22.295,15.0,-0.003284329058493185,-9.785983474736823e-07
22.296,15.0,-0.003284329058493185,-1.7046510626754053e-06
22.297,15.0,-0.003284329058493185,-1.7734292864472643e-06
22.298,15.0,-0.003284329058493185,-1.177445310775743e-06
22.299,15.0,-0.003284329058493185,-1.7750608050628118e-07
22.3,15.0,-0.003284329058493185,8.15715764385866e-07
22.301,15.0,-0.003284329058493185,1.4199892754768513e-06
22.302,15.0,-0.003284329058493185,1.439114023569577e-06
22.303,15.0,-0.003284329058493185,9.312027034521235e-07
22.304,15.0,-0.003284329058493185,1.621004674033493e-07
22.305,15.0,-0.003284329058493185,-5.283680285132143e-07
22.306,15.0,-0.003284329058493185,-8.812757709466472e-07
22.307,15.0,-0.003284329058493185,-8.225223417035847e-07
22.308,15.0,-0.003284329058493185,-4.7172177457745414e-07
22.309,15.0,-0.003284329058493185,-5.942010585701082e-08
22.31,15.0,-0.003284329058493185,2.004109794740167e-07
22.311,15.0,-0.003284329058493185,2.1676128992826985e-07
22.312,15.0,-0.003284329058493185,5.5047115891556324e-08
22.313,15.0,-0.003284329058493185,-1.1513865699502623e-07
22.314,15.0,-0.003284329058493185,-1.2675264836220306e-07
22.315,15.0,-0.003284329058493185,8.184110323387778e-08
22.316,15.0,-0.003284329058493185,4.2324159327546055e-07
22.317,15.0,-0.003284329058493185,7.008312551587771e-07
22.318,15.0,-0.003284329058493185,7.128500068136146e-07
22.319,15.0,-0.003284329058493185,3.6767112906032614e-07
22.32,15.0,-0.003284329058493185,-2.500681839370879e-07
22.321,15.0,-0.003284329058493185,-8.99748715235629e-07
22.322,15.0,-0.003284329058493185,-1.2864640670726842e-06
22.323,15.0,-0.003284329058493185,-1.1983450171591185e-06
22.324,15.0,-0.003284329058493185,-6.144629889371961e-07
22.325,15.0,-0.003284329058493185,2.6983901788796673e-07
22.326,15.0,-0.003284329058493185,1.115671368443288e-06
22.327,15.0,-0.003284329058493185,1.581223868847724e-06
22.328,15.0,-0.003284329058493185,1.468139017753162e-06
22.329,15.0,-0.003284329058493185,8.081900698811556e-07
22.33,15.0,-0.003284329058493185,-1.4832730691686044e-07
22.331,15.0,-0.003284329058493185,-1.036815651604052e-06
22.332,15.0,-0.003284329058493185,-1.528513821696315e-06
22.333,15.0,-0.003284329058493185,-1.4608146193664744e-06
22.334,15.0,-0.003284329058493185,-8.930359368017317e-07
22.335,15.0,-0.003284329058493185,-6.793209952155828e-08
22.336,15.0,-0.003284329058493185,6.986567474912203e-07
