state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,1000.000000,18.455000,18.655000,18.555000,0.000000189975,-1.904158477065,0.000000000000,200
without_object,1000.000000,6.335000,6.535000,6.435000,0.376736571701,-2.660663692627,0.004734577786,200
with_object,1000.000000,10.735000,10.935000,10.835000,0.356402008506,2.824878884759,-0.003995934381,200
