state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,1000.000000,3.905000,4.105000,4.005000,0.000000538611,-0.600488702021,0.000000000000,200
without_object,1000.000000,2.615000,2.815000,2.715000,0.361965333992,0.513293868404,-0.000316932564,200
with_object,1000.000000,2.560000,2.760000,2.660000,0.341569277616,-0.057630260344,0.000591721408,200
