state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,1000.000000,2.885000,3.085000,2.985000,0.000002782601,-2.086125232790,0.000000000000,200
without_object,1000.000000,12.145000,12.345000,12.245000,0.272543681923,3.107410422792,-0.004445597290,200
with_object,1000.000000,2.665000,2.865000,2.765000,0.285534826392,-1.547192357350,0.002962433116,200
