start_time_s,end_time_s,raw_mean,raw_rms,raw_peak_to_peak,raw_target_amp,filtered_mean,filtered_rms,filtered_peak_to_peak,filtered_target_amp
0.0,0.2,-0.018902563232048947,0.29382359826389304,1.0,0.17086138864332212,-0.0006981023325058272,0.13506191098758083,0.46324152669353214,0.18522973508865953
0.1,0.3,0.006097436767951052,0.3250187359755421,1.0,0.2144042776380611,0.0001481129674954912,0.1567980320509909,0.5969970969623384,0.21486947602877787
0.2,0.4,0.006097436767951052,0.3250187359755421,1.0,0.21498496805270811,0.0004084118649024826,0.15460755400288256,0.5969970969623384,0.2097998793725952
0.3,0.5,0.02109743676795105,0.3423742131618234,1.0,0.22549729855837242,4.845100538550639e-05,0.168936801346099,0.6629982114350867,0.2240609951845162
0.4,0.6,0.011097436767951052,0.3309050514918421,1.0,0.2066576658888409,-0.000678922922142565,0.1608544848393423,0.6629982114350867,0.21165667327025314
0.5,0.7,-0.013902563232048947,0.3165332230026117,2.0,0.18152678409156164,7.52080525274193e-05,0.1346069967230047,0.5255579738156779,0.18549113494880662
0.6,0.8,0.0010974367679510522,0.3343294847414144,2.0,0.20936362217920995,0.00011074351284821426,0.153486458425695,0.5935200318556453,0.20647038191265715
0.7,0.9,-0.018902563232048947,0.3260863488353071,3.0,0.20040207168839191,5.11567588165901e-05,0.1480439006282103,0.5935200318556453,0.19840189038156564
0.8,1.0,-0.018902563232048947,0.3260863488353071,3.0,0.19710030227589623,0.00039213753174869583,0.14425312556682612,0.5191441338433014,0.19998949618994394
0.9,1.1,-0.013902563232048947,0.3165332230026117,2.0,0.20130274150113905,2.5149270039188655e-05,0.1457262247221671,0.5191441338433014,0.2013777357460943
1.0,1.2,-0.018902563232048947,0.3260863488353071,3.0,0.20331273442039938,2.5456883678263154e-05,0.1450263455954911,0.5019693244523133,0.2008365350138639
1.1,1.3,0.0010974367679510522,0.34896447436302114,2.0,0.21701553574053084,0.0003834952442430395,0.15519681991755405,0.5019693244523133,0.2147568993429713
1.2,1.4,0.0010974367679510522,0.34896447436302114,2.0,0.21701553574053076,-0.000317833541951652,0.1565180933371697,0.50534014602661,0.21697863251149743
1.3,1.5,-0.013902563232048947,0.3165332230026117,2.0,0.18714946529311724,-0.0005698921484220454,0.13879106201492672,0.50534014602661,0.19246461104684986
1.4,1.6,-0.013902563232048947,0.300321962674096,1.0,0.187149465293117,0.0001407263995208588,0.13183797138544406,0.43758321187999916,0.18377816241757444
1.5,1.7,-0.008902563232048948,0.30668266275109296,1.0,0.19710030227589612,0.00033759157590796643,0.14031788353345995,0.45245125388410307,0.19385654401638575
1.6,1.8,-0.008902563232048948,0.30668266275109296,1.0,0.19585961895449347,0.0002641657879809278,0.1423983966493688,0.45245125388410307,0.1977260014617099
1.7,1.9,-0.013902563232048947,0.300321962674096,1.0,0.19179865942799143,-2.21619952261326e-05,0.1359891721148385,0.41738878827053405,0.19068382641629822
1.8,2.0,-0.013902563232048947,0.300321962674096,1.0,0.19332424725994607,-0.00017354698969385075,0.13808227759844954,0.4276142592633446,0.1937059787711332
1.9,2.1,0.011097436767951052,0.3598585181745997,2.0,0.23103901039813465,-2.5579778794141972e-05,0.16450002651701065,0.5467815601431506,0.22904074217609732
2.0,2.2,0.016097436767951053,0.3651836900389969,2.0,0.23545423992996828,9.401316043581853e-05,0.1676327996934074,0.5467815601431506,0.23478855460218565
2.1,2.3,-0.0039025632320489477,0.3129140936419773,1.0,0.2070558764077939,-0.00018941984514510345,0.14883888220159341,0.4454073492694771,0.20985028772049147
2.2,2.4,0.011097436767951052,0.3456850490009926,2.0,0.22063621617381632,-0.0001297041449255748,0.16008933686875462,0.4962683981250061,0.22427900125688818
2.3,2.5,0.04109743676795105,0.41552857820960487,2.0,0.25659821859523485,0.00045932647320054697,0.17844292234308248,0.5492913769203422,0.2515112101919077
2.4,2.6,0.02609743676795105,0.40134907026908284,2.0,0.24710357600634544,0.0005388145108661491,0.17568770741310297,0.5579514523111655,0.24534424016400286
2.5,2.7,-0.0039025632320489477,0.3285045357369973,2.0,0.2181693639729805,0.0001258166062028432,0.16078797523776944,0.5579514523111655,0.22528736181797102
2.6,2.8,0.006097436767951052,0.38162439483756694,3.0,0.25618033988749905,5.8427917829164675e-05,0.18234341145676264,0.5933534181583588,0.254184289983535
