time_s,background_centered_adc,without_centered_adc,with_centered_adc,background_filtered_100hz_adc,without_filtered_100hz_adc,with_filtered_100hz_adc
0.0,0.0006009615384598987,0.12109531437725352,-0.9457911561001602,9.593520987062039e-05,-0.002728129148094268,-0.13732809770674215
0.001,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-4.1297535249116365e-05,-0.1949322698986466,0.03177674790880024
0.002,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-0.00012522381919061,-0.11327822295336096,0.1804973008915884
0.003,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-3.5620032429758336e-05,0.10720132043002678,0.09840063934767357
0.004,0.0006009615384598987,0.12109531437725352,0.05420884389983982,0.00010341851607871934,0.1639149205492894,-0.13096206787797604
0.005,0.0006009615384598987,0.12109531437725352,-0.9457911561001602,9.814518012887573e-05,0.001850862063999277,-0.2040451311880123
0.006,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-4.080577979456606e-05,-0.14250916389489016,0.0005453360697050601
0.007,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-0.00011803598431255635,-0.08487782211482721,0.22505246788707542
0.008,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-3.196860716544822e-05,0.07338596367015997,0.1550571547998894
0.009,0.0006009615384598987,0.12109531437725352,0.05420884389983982,9.000687939129681e-05,0.11496867120893871,-0.1384337585606344
0.01,0.0006009615384598987,0.12109531437725352,-0.9457911561001602,8.160727801620707e-05,0.004359173134040321,-0.2612938890789927
0.011,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-3.28781422673847e-05,-0.0934282027514277,-0.027042712440037038
0.012,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-9.014480654915222e-05,-0.05691550960928863,0.26079067091619723
0.013,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-2.298343718233417e-05,0.04344776401314271,0.20137612199392646
0.014,0.0006009615384598987,0.12109531437725352,0.05420884389983982,6.259365243278174e-05,0.0697824204901743,-0.14276172177768456
0.015,0.0006009615384598987,0.12109531437725352,-0.9457911561001602,5.340151328346972e-05,0.0051274396093756785,-0.3047464935223611
0.016,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-2.0682832615360653e-05,-0.05016525422542035,-0.049005565225549615
0.017,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-5.2272601263269625e-05,-0.031242042492674434,0.28505326007013393
0.018,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-1.2056241419828393e-05,0.018547697660333883,0.23413210419641076
0.019,0.0006009615384598987,0.12109531437725352,0.05420884389983982,3.1158626122867456e-05,0.030780261810948475,-0.14352311082386146
0.02,0.0006009615384598987,0.12109531437725352,-0.9457911561001602,2.3727776535194523e-05,0.0045892197535431665,-0.3315168951285271
0.021,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-8.5021346579683e-06,-0.014638173454897303,-0.06410173311635166
0.022,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-1.790512013186098e-05,-0.009417185583330044,0.2962945886917745
0.023,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-3.1791578024669295e-06,-0.0005874501393167052,0.25161780121303584
0.024,0.0006009615384598987,0.12109531437725352,0.05420884389983982,6.890399215047393e-06,-0.00025066171971193827,-0.1405242977621311
0.025,0.0006009615384598987,0.12109531437725352,0.05420884389983982,3.380695901656649e-06,0.003220060068529883,-0.340473599250882
0.026,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-6.595612102495291e-07,0.011965111626715758,-0.07195094785420963
0.027,0.0006009615384598987,0.12109531437725352,0.05420884389983982,1.5318831561933372e-07,0.007447904259200179,0.29425057265198507
0.028,0.0006009615384598987,0.12109531437725352,0.05420884389983982,9.890042206514572e-08,-0.013713892228687744,0.25380432008916237
0.029,0.0006009615384598987,0.12109531437725352,-0.9457911561001602,-7.696270567497773e-07,-0.02231978535958851,-0.13383767448174025
0.03,0.0006009615384598987,0.12109531437725352,-0.9457911561001602,8.299126351425123e-07,0.0014785784622101867,-0.33233516332050805
0.031,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-3.382682363371427e-07,0.02927346070105551,-0.07303613035696128
0.032,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-6.601115590341241e-06,0.0187889144728822,0.2799565188209312
0.033,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-4.281493952615318e-06,-0.021068214103192987,0.24228736734958484
0.034,0.0006009615384598987,0.12109531437725352,0.05420884389983982,1.3050277905590181e-05,-0.03529615197536543,-0.12381718463346639
0.035,0.0006009615384598987,0.12109531437725352,-0.9457911561001602,1.9569190962570967e-05,-0.0002430049887116753,-0.30953907011343507
0.036,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-8.564354736588509e-06,0.037725829223690305,-0.068589506763854
0.037,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-3.943364389857302e-05,0.024616740423459346,0.25561322290267896
0.038,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-1.6096010589291898e-05,-0.023314967589038445,0.22003120967345952
0.039,0.0006009615384598987,0.12109531437725352,0.05420884389983982,4.666373642640175e-05,-0.039869983157154815,-0.11108877621042787
0.04,0.0006009615384598987,0.12109531437725352,-0.9457911561001602,5.6411765062100626e-05,-0.0016534459645945211,-0.2759053449957765
0.041,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-2.362064814989716e-05,0.0384746762131963,-0.06038257165690357
0.042,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-9.09172911980535e-05,0.02547524795307965,0.22432026267026445
0.043,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-3.2521470573823495e-05,-0.02145211182138179,0.1909499925838403
0.044,0.0006009615384598987,0.12109531437725352,0.05420884389983982,9.126103833992911e-05,-0.03742136663484319,-0.09651452226493921
0.045,0.0006009615384598987,0.12109531437725352,0.05420884389983982,0.00010127139078034556,-0.002579285141915993,-0.23614366161192146
0.046,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-4.108767214304231e-05,0.03321452023479244,-0.0504530296387954
0.047,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-0.00014551175023642794,0.022337220572596187,0.1897125333827287
0.048,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-4.844477444338885e-05,-0.016686824294167374,0.15938759760144836
0.049,0.0006009615384598987,0.12109531437725352,0.05420884389983982,0.00013209870725957912,-0.02981649898206821,-0.08113211284656924
0.05,0.0006009615384598987,0.12109531437725352,0.05420884389983982,0.00013869192475511878,-0.0029637513569525683,-0.1952727164822464
0.051,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-5.4587260787158494e-05,0.023959765771757204,-0.04081007409954274
0.052,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-0.0001823286159513294,0.016455194393775553,0.1555479655831521
0.053,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-5.741506555726606e-05,-0.010297376148885365,0.1295695481377015
0.054,0.0006009615384598987,0.12109531437725352,0.05420884389983982,0.00015141161567060378,-0.019160594327969876,-0.06607439280214802
0.055,0.0006009615384598987,0.12109531437725352,0.05420884389983982,0.00015101767334399737,-0.0028501353240770137,-0.158030527256072
0.056,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-5.7151480820825194e-05,0.012801471455788178,-0.033161218713584135
0.057,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-0.00017974742467277257,0.009189140740105524,0.12529939812770927
0.058,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-5.31118601881918e-05,-0.003497822164384937,0.10510187418652471
0.059,0.0006009615384598987,0.12109531437725352,0.05420884389983982,0.00013261280995667893,-0.007540935468386591,-0.05247619670794026
0.06,0.0006009615384598987,0.12109531437725352,0.05420884389983982,0.00012270238730561483,-0.002353960922915173,-0.12835275971754437
0.061,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-4.2984959708553784e-05,0.0016740918744161404,-0.02869921914301928
0.062,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-0.00012107394934071018,0.0018349161787048413,0.10180115138491799
0.063,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-3.1064089410162324e-05,0.0026788908499978817,0.08858233320814414
0.064,0.0006009615384598987,0.12109531437725352,0.05420884389983982,6.498822685166914e-05,0.0032068518368835795,-0.04137753765791294
0.065,0.0006009615384598987,0.12109531437725352,0.05420884389983982,4.491998585982062e-05,-0.0016294346083730463,-0.10898369308864682
0.066,0.0006009615384598987,0.12109531437725352,0.05420884389983982,-9.265873521205176e-06,-0.007839648581166392,-0.027977263450289416
