metric,background_no_audio,without_object,with_object,without_div_background,with_div_without,with_div_background
centered_rms,0.031517586935123416,0.4015171924288707,0.11242816325729875,12.739464897974697,0.2800083418027375,3.5671564415360755
raw_target_amp,0.00036843803795932813,0.006506809839056949,0.0010617400834645712,17.660526787886205,0.16317367645993053,2.88173308419848
filtered_rms,0.0025296198884493214,0.23289104371848018,0.009440384868726623,92.06562803443342,0.04053562866993806,3.7319381112684327
filtered_target_amp,0.0003684380386290856,0.006506809854651218,0.001061740067004768,17.660526798107732,0.1631736735392401,2.881733034285432
filtered_energy_ratio,0.006441761113638972,0.3364319885495714,0.007050650202641933,52.22670984138992,0.020957133811914733,1.0945221467020527
window_filtered_target_amp_mean,0.0023003370101434147,0.31955765503432687,0.010609593358633505,138.91775580066158,0.03320087374371872,4.612190871098513
window_filtered_target_amp_std,0.002479158001604048,0.03770952834631498,0.006600819858735707,15.210619219072129,0.17504381911424108,2.6625248791988607
