state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,8000.000000,2.801250,3.001250,2.901250,0.000215543393,-2.217877232080,0.000000000000,1600
without_object,8000.000000,2.175625,2.375625,2.275625,0.130098164693,1.276344498439,-0.000191420670,1600
with_object,8000.000000,3.575000,3.775000,3.675000,0.086599752413,2.576381860060,-0.000450054885,1600
