state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,8000.000000,1.161875,1.168125,1.165000,0.000069896285,2.294190980371,0.000000000000,50
without_object,8000.000000,3.638750,3.645000,3.641875,0.398827621095,-0.038139938642,-0.000554912300,50
with_object,8000.000000,2.112500,2.118750,2.115625,0.280775735570,1.812171278733,0.000326979979,50
