state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,7000.000000,4.401429,4.601429,4.501429,0.000075237308,-0.346885742658,0.000000000000,1400
without_object,7000.000000,1.912857,2.112857,2.012857,0.073324712295,2.623917615040,-0.000525156370,1400
with_object,7000.000000,4.654286,4.854286,4.754286,0.004768903118,1.313768010917,-0.000227275247,1400
