state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,7000.000000,3.200714,3.400714,3.300714,0.000000012005,-2.570901947501,0.000000000000,1400
without_object,7000.000000,2.737857,2.937857,2.837857,0.034837365128,2.641476838162,-0.000529148708,1400
with_object,7000.000000,2.103571,2.303571,2.203571,0.020699031111,1.701426136042,-0.000315414828,1400
