state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,2000.000000,2.082500,2.282500,2.182500,0.000193725848,-0.375467064297,0.000000000000,400
without_object,2000.000000,1.772500,1.972500,1.872500,0.054681190694,0.363927045588,-0.000039603941,400
with_object,2000.000000,1.457500,1.657500,1.557500,0.017216086538,0.015855395746,0.000237382677,400
