state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,2000.000000,2.515000,2.715000,2.615000,0.000000083551,-2.507108850180,0.000000000000,400
without_object,2000.000000,7.407500,7.607500,7.507500,0.034852855224,-1.865213530760,0.001734289767,400
with_object,2000.000000,2.507500,2.707500,2.607500,0.052407483191,0.051659189000,0.000208890924,400
