I0
7.000000
17.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
17.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
18.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
17.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
17.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
17.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
18.000000
