state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,4000.000000,1.797500,1.997500,1.897500,0.000000008364,2.931797537631,0.000000000000,800
without_object,4000.000000,4.826250,5.026250,4.926250,0.395881703688,1.576248346025,-0.000502169290,800
with_object,4000.000000,3.200000,3.400000,3.300000,0.405001835048,-1.364660973289,0.000667981349,800
