metric,background_no_audio,without_object,with_object,without_div_background,with_div_without,with_div_background
centered_rms,0.01515325458067476,0.33029977335554006,0.1653090753396051,21.79728266274743,0.5004819520771021,10.90914657702821
raw_target_amp,0.0002327870439707692,0.0010757820879484991,0.0007430782692270522,4.621314269034594,0.690733074617455,3.1920946138237816
filtered_rms,0.0013518479782392056,0.15447204655662233,0.03501415704305528,114.26732076621781,0.22666985919825114,25.90095750903999
filtered_target_amp,0.00023278704398859733,0.0010757821241089648,0.0007430782852600135,4.621314424017774,0.6907330663032545,3.1920946824532552
filtered_energy_ratio,0.007958731850783307,0.21871735714194188,0.044863583204626065,27.481433128120216,0.20512127519678636,5.637026607475228
window_filtered_target_amp_mean,0.0006767449521026769,0.2136184845475402,0.04417199947604393,315.655822601732,0.20677985601107274,65.27126554664287
window_filtered_target_amp_std,0.0016244435053158343,0.032287696073656995,0.020009223399947394,19.87615818463285,0.6197166671261067,12.317586505451956
