state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,5000.000000,3.047000,3.057000,3.052000,0.000000027477,2.369287500911,0.000000000000,50
without_object,5000.000000,7.060000,7.070000,7.065000,0.164872361585,-1.741646190189,-0.000345616799,50
with_object,5000.000000,4.630000,4.640000,4.635000,0.195469864800,-0.639362208593,-0.000696484688,50
