state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,5000.000000,5.088000,5.098000,5.093000,0.000000000851,1.141379613604,0.000000000000,50
without_object,5000.000000,5.108000,5.118000,5.113000,0.057531320566,-1.277365466552,-0.000493401944,50
with_object,5000.000000,1.873000,1.883000,1.878000,0.128142997355,2.373311566379,0.000344551465,50
