state,sample_rate_hz,selected_start_s,selected_end_s,selected_center_s,target_amp,phase_rad,phase_shift_s,segment_samples
no_audio,10000.000000,1.148500,1.348500,1.248500,0.001472397292,-2.039584866984,0.000000000000,2000
without_object,10000.000000,2.622000,2.822000,2.722000,0.084477639955,0.949399924863,-0.000101101691,2000
with_object,10000.000000,1.332000,1.532000,1.432000,0.095533971605,2.363856104326,-0.000326219384,2000
